"","FoldChange","CPM","Likelihood_ratio_statistics","PValue","FDR"
"ENSG00000069849",0.995435281075191,179.893683952505,0.00459631040195063,0.945947952910081,0.967711020008648
"ENSG00000069869",0.992259141682719,136.150521687188,0.0126335648596889,0.910506943582802,0.945112583910102
"ENSG00000069943",0.959250035540343,14.3027225825904,0.127984440524307,0.720531062101906,0.816646673163801
"ENSG00000069956",1.11434448079724,127.013941251863,3.40729417014753,0.0649087974338165,0.147232150276706
"ENSG00000069966",1.11057756447449,34.7940476086409,2.14152332678836,0.143359475474016,0.268402891647338
"ENSG00000069974",1.64132831145542,61.6691133668387,37.4765980261318,9.25163932923108e-10,1.51835727815028e-08
"ENSG00000069998",1.65228886997426,50.0142859639806,37.9043924222042,7.4297775297188e-10,1.23647139731426e-08
"ENSG00000070010",1.01068125863032,157.883348702946,0.0275688682168678,0.868126451246001,0.918062959777094
"ENSG00000070018",0.829129759619458,97.5071605868845,8.18864597536345,0.00421533738278327,0.0158300437106422
"ENSG00000070047",0.983846368380689,90.4108928319649,0.0639425786632408,0.800369678533741,0.873693139842921
"ENSG00000070061",0.749057497717406,156.618189393586,25.5018928764307,4.41949113187747e-07,4.62049517380489e-06
"ENSG00000070081",0.691679250704752,89.132063776825,10.1072912792246,0.00147683865621393,0.00639693675472391
"ENSG00000070087",1.33583358114339,11.9656304733411,6.9232509527619,0.00850821639569525,0.0285661659023944
"ENSG00000070159",1.06291577226988,90.2800565337628,1.09480095465142,0.295409915289347,0.452512400113264
"ENSG00000070182",0.830071620528398,3.2726891090209,0.928034894006017,0.335374077770013,0.494562934251167
"ENSG00000070214",0.737048497795099,209.2934745442,25.9975180044566,3.41856571551573e-07,3.67392534486958e-06
"ENSG00000070269",0.950712360511389,43.50764884853,0.434934739376045,0.509577428039225,0.654756837960098
"ENSG00000070366",0.881911341463214,74.9988518024025,3.47359806295509,0.0623555387301968,0.142680275942834
"ENSG00000070367",1.25256901250136,121.694374127687,9.46038167181406,0.00209957380697971,0.00869212560358288
"ENSG00000070371",0.526038370946015,61.3534057372512,93.9611473331363,3.2177841714067e-22,1.68330334466713e-20
"ENSG00000070404",1.20836235354969,103.748353759436,2.0670810181114,0.150509348374457,0.278310268748558
"ENSG00000070413",1.07171745390093,156.355785522383,0.62054519933718,0.430844758639074,0.586352608996556
"ENSG00000070423",1.26530393773728,66.7313640294429,3.11468319935083,0.0775895657350536,0.169588622249474
"ENSG00000070444",1.1701548745316,40.6221427001591,2.35853561480524,0.124599103657227,0.242069995349356
"ENSG00000070476",1.13750699991664,63.194345763441,3.78821268774592,0.0516147353435469,0.123019442077609
"ENSG00000070495",1.15621061559025,49.3269629375724,4.21745524599078,0.0400101232903298,0.100672686878533
"ENSG00000070501",1.01177541133216,35.5932782999775,0.0123217215096094,0.911613769537686,0.945916453493162
"ENSG00000070540",0.775156237745288,34.6321123330727,11.1250561974435,0.000851692957886471,0.00396404489200348
"ENSG00000070610",0.76834037445016,72.5055877075858,15.6073793818549,7.79497862936533e-05,0.000494272508543847
"ENSG00000070614",0.894794101511952,174.984761644812,2.94399730401042,0.086197178208437,0.183086975478109
"ENSG00000070718",1.25073447926002,35.533621017379,8.43713844207697,0.00367634299612796,0.0141022790343987
"ENSG00000070756",1.1260132393735,808.382728807299,1.58552267325832,0.207966987027763,0.354009122911596
"ENSG00000070761",1.17202769806653,30.240921733859,4.49867791411672,0.0339210701236021,0.0884321925226703
"ENSG00000070770",1.06590789196003,73.5188043556026,0.828545811887928,0.362693359950676,0.521816361854213
"ENSG00000070778",1.09473185002252,33.6289963196941,1.39319250653057,0.237866700768683,0.389537141020223
"ENSG00000070785",1.44943841668521,30.7099794371687,21.3937598636417,3.73986409376541e-06,3.23689332057104e-05
"ENSG00000070814",1.60936739333411,135.427119362012,67.7065547563623,1.8973173436898e-16,6.29299032246205e-15
"ENSG00000070831",0.926864158853389,219.720571415136,1.36802510565929,0.242151487854616,0.394636756463558
"ENSG00000070882",1.30239321843958,95.0960950074298,20.4662901860874,6.06907864463402e-06,5.01491986263051e-05
"ENSG00000070950",1.29826483487107,29.1840250069389,12.0632016752978,0.000514268941926263,0.00258936050059051
"ENSG00000070961",0.902104896963699,254.338634918117,2.94989164425718,0.0858833162016422,0.182611133627192
"ENSG00000071051",1.13575801576451,45.6134308897912,1.3049308378201,0.253314509857092,0.407416317481244
"ENSG00000071054",1.1002530645977,280.392250645391,3.02935043636348,0.0817707466886154,0.175943740304296
"ENSG00000071073",1.34914865061001,71.1103219022925,17.4347427854965,2.97341242595669e-05,0.00021049097218377
"ENSG00000071082",0.980978619335312,442.578895651475,0.127835569667084,0.720686835112022,0.816713362281695
"ENSG00000071127",1.14650525527519,775.880033401624,6.80223409707268,0.00910438795183574,0.0302184129150153
"ENSG00000071189",0.935158242428162,61.2056400880694,0.90771240217566,0.340722115166927,0.499506774909071
"ENSG00000071205",1.33758089501996,8.25345522858935,5.71546476699308,0.0168161122903122,0.0500892739750581
"ENSG00000071243",0.920150626355083,18.583299352227,0.947366530693477,0.330390531326135,0.489269029168625
"ENSG00000071282",2.04131011411564,21.9677158791474,65.0283959452009,7.38265205292268e-16,2.30874189145136e-14
"ENSG00000071462",1.47294864438267,66.2660555268047,30.0547976332576,4.20008128372516e-08,5.2794131259828e-07
"ENSG00000071537",0.930308684837368,142.206033028396,1.13828739804445,0.286014499959669,0.443225911558063
"ENSG00000071539",1.48525734276877,41.3006825805758,22.0038954803034,2.72097652494897e-06,2.43195822697857e-05
"ENSG00000071553",0.802736737125325,129.479148817981,14.9849003892146,0.000108374893792356,0.000659566451570333
"ENSG00000071564",1.15998590342698,177.28925334124,3.10790086097637,0.077913316689145,0.17013943879218
"ENSG00000071626",1.51606222059208,170.570028639859,23.6977594616908,1.12713681562978e-06,1.08511703312559e-05
"ENSG00000071655",1.14595068902496,59.1928660230577,2.53237632907831,0.111532137090102,0.223299673372037
"ENSG00000071794",1.15997373211433,76.4477848652525,5.10824116131356,0.0238124487745646,0.0664627959225736
"ENSG00000071859",1.09523795207105,106.581796965546,1.50628022124024,0.219707570174825,0.368011651947936
"ENSG00000071889",0.966380150635169,30.3498684794871,0.14970617488394,0.698816306344145,0.80131011547835
"ENSG00000071894",0.868152232312438,89.8219784624683,2.84084152539202,0.0918960749539179,0.192604102300677
"ENSG00000071991",0.559526322712707,2.57386334131429,8.35875044554479,0.00383834420912537,0.0146167117923613
"ENSG00000071994",1.32995597862902,77.0689316197249,20.5572515948892,5.78741385766958e-06,4.7933126764133e-05
"ENSG00000072042",1.09410505682788,24.8956016435932,0.999116394946496,0.31752440891993,0.475806068181171
"ENSG00000072062",0.748933778829486,43.1155517009024,15.1786713003752,9.78018827384244e-05,0.000604265301556683
"ENSG00000072071",1.76068104722023,2.4223622895192,8.10289435867715,0.00441946310100796,0.0164662321194664
"ENSG00000072110",1.51801788078901,299.28219716886,42.4516864161268,7.24499174724133e-11,1.36904365964803e-09
"ENSG00000072121",0.851937254261995,109.600465185476,7.03534370955727,0.00799165346657998,0.0271133135851136
"ENSG00000072134",1.08174214379559,66.2331029193441,1.52977634387663,0.216146014638595,0.363668161557594
"ENSG00000072135",0.793293561630433,27.5607671174595,8.36807903500977,0.00381869060071182,0.0145627114168125
"ENSG00000072163",1.30205000349061,14.0209769722516,2.15091893477631,0.142484586877973,0.267151559716257
"ENSG00000072195",1.84979899657573,4.62862780728288,11.4926512142579,0.000698718989820722,0.00335434890425085
"ENSG00000072201",0.675780640180693,4.57401657320806,7.00063232292786,0.0081480929304742,0.0275455486594719
"ENSG00000072210",0.75281430105089,155.742455713874,25.5568073847429,4.29547901669242e-07,4.50076369134878e-06
"ENSG00000072274",1.4316622479052,559.064043813313,39.6049659505967,3.10891743482956e-10,5.40792007092785e-09
"ENSG00000072310",1.33815044579382,116.771319844282,5.96516850750463,0.0145912060837484,0.0446683027895128
"ENSG00000072364",0.951055166757911,256.97196020775,0.756806688543431,0.384329712502257,0.543385083385793
"ENSG00000072401",1.50918181291124,33.0627381402337,13.943179054,0.000188420084778494,0.00107155451091654
"ENSG00000072415",0.886013467211101,45.0095936737087,2.03746392655715,0.153465320406729,0.282530382083098
"ENSG00000072422",0.994233562892317,37.3880460294986,0.00722116496804648,0.932279327689628,0.959939398921464
"ENSG00000072501",1.07798603226807,363.31355413339,1.90170345180778,0.167887772468846,0.302165318014565
"ENSG00000072506",1.0636153045615,89.6325107873356,0.709708523262909,0.399540592086799,0.557972950413594
"ENSG00000072518",0.839726667543645,69.7302308583928,4.32513055704928,0.0375535332415073,0.095881791583242
"ENSG00000072571",0.768705571378677,61.8317672251243,12.1043833547568,0.000503034296127524,0.00254359452722052
"ENSG00000072609",1.0499266190434,43.2760610158939,0.423975399361471,0.51496003327448,0.659291552408006
"ENSG00000072657",2.18315923588636,1.33435381312937,7.48561534762847,0.00621938116351614,0.0220138245213112
"ENSG00000072682",1.40532625053582,91.4829668014419,32.1579333870221,1.42135117348369e-08,1.93906096332688e-07
"ENSG00000072736",0.848116339509202,59.1743516592056,5.00722064886249,0.0252418011190614,0.069565289196809
"ENSG00000072756",1.40928743439194,19.4146105537489,15.1973495444867,9.68392449244551e-05,0.000599880546813266
"ENSG00000072778",0.952018557214482,164.495187909108,0.589125876464149,0.44275733605952,0.596759887732396
"ENSG00000072786",1.22387805390693,52.4126749361179,8.67009535648229,0.00323474264979183,0.0125860413354903
"ENSG00000072803",1.10128210465542,135.004023334225,3.07061160529649,0.0797194744739549,0.172929683338373
"ENSG00000072840",0.80715032753967,39.8550495553527,9.56468032599187,0.0019835673786407,0.00827445917053019
"ENSG00000072849",0.985057450328319,43.8399931633826,0.0385032223884476,0.844436111892214,0.902876573197649
"ENSG00000072864",0.891997709772103,43.5889404107127,2.69265320935877,0.100811823722684,0.207310280578131
"ENSG00000072954",1.21056758262819,3.55938621988653,1.47106337507102,0.22517799200074,0.374743584582284
"ENSG00000072958",1.03747079284964,92.3421703691229,0.323972562620125,0.569230003950866,0.70272288187969
"ENSG00000073008",1.96569537827832,113.371973952082,124.457250511522,6.69051198308824e-29,5.5028494223909e-27
"ENSG00000073050",0.851050580643632,41.4135557234005,5.01283934697095,0.0251600089686159,0.0694070894948499
"ENSG00000073060",1.1713831128274,191.420451551445,7.25237948887304,0.00708071235444149,0.0245316425837224
"ENSG00000073111",2.33016009913043,83.8782102083729,152.939615899684,3.94884219763302e-35,4.92877856404564e-33
"ENSG00000073150",0.909577530736719,8.06875082523744,0.551817731073752,0.457575919985083,0.610802984923061
"ENSG00000073169",0.919804138103016,36.9456408297611,0.752488695438903,0.38568943716302,0.54444196442387
"ENSG00000073282",1.16579518126542,2.48698950361196,0.736600179200936,0.390752143264453,0.548703468519678
"ENSG00000073331",0.748191930008757,29.7747603900242,11.0448485387972,0.000889339685418936,0.00411258186019696
"ENSG00000073350",0.624604497632536,109.838572565916,34.7187181540747,3.80951059694491e-09,5.69385780293374e-08
"ENSG00000073417",0.86813095828812,122.520480811617,6.23359268996765,0.0125349167221839,0.0394774966887902
"ENSG00000073464",1.80152724717159,7.15919538467889,21.8270247067009,2.98367918009764e-06,2.65011055265975e-05
"ENSG00000073536",2.0364995680136,34.7009492728451,72.3549745980527,1.79769072657451e-17,6.49221861635247e-16
"ENSG00000073584",0.470648219977115,0.83023320001316,7.13811457461328,0.00754624589187763,0.0258736223603679
"ENSG00000073605",0.499662474264022,10.0927931437486,39.3592973696707,3.52570118636887e-10,6.08825269184984e-09
"ENSG00000073614",0.94843921791005,153.503835915142,0.926203461335536,0.335851400339799,0.49490778535988
"ENSG00000073711",0.84332019170428,10.0152621328418,2.19589627650426,0.138378698115053,0.261799028783286
"ENSG00000073712",1.15924190904765,105.431940315535,3.93879546614969,0.0471845516753068,0.114826233245757
"ENSG00000073756",2.51299681652256,56.0919838046668,196.150086705513,1.44547009264062e-44,3.12475037689838e-42
"ENSG00000073792",1.08623828809242,124.637826611963,1.89900209728309,0.168190058632598,0.302588992828833
"ENSG00000073803",0.919261963442303,29.2039287874212,0.672460248502807,0.412195165256352,0.56915332425353
"ENSG00000073849",0.829144604798416,92.9468769291483,6.2055898910692,0.0127347502975382,0.0399741367711607
"ENSG00000073905",0.667354247731089,1.26864218008511,1.90231974069731,0.167818895938963,0.302112230556111
"ENSG00000073910",0.536705037812755,7.50572332896059,26.9791195257106,2.05665227084284e-07,2.30426024896243e-06
"ENSG00000073921",1.12546381410921,184.082940200576,2.56024418439581,0.109581656625471,0.220605177153908
"ENSG00000073969",0.827073309492938,42.672528501384,7.34581343925188,0.00672191097482904,0.0234771898038396
"ENSG00000074054",0.89696746728501,147.858984751085,3.90463591608312,0.0481530601229397,0.11676378535946
"ENSG00000074071",1.21233903393801,62.5218636644104,8.34984198467103,0.00385720873502323,0.0146749259600656
"ENSG00000074181",1.12999551345596,2.3705929663498,0.380468040357796,0.537352855480583,0.677548734997726
"ENSG00000074201",1.162614734501,79.2233871650626,2.8534312367058,0.0911791472244201,0.191468135456947
"ENSG00000074266",1.20427162681091,23.806753987895,4.38332952593382,0.0362920385800626,0.093179252427952
"ENSG00000074276",0.936784386671811,0.955806914025814,0.0388565884745615,0.843733049029737,0.902438740978453
"ENSG00000074319",0.828815387964341,128.098791867273,5.72527968758563,0.0167223728636028,0.0499145465651783
"ENSG00000074356",0.942295297967323,57.34415263846,0.88658295423731,0.346404977755755,0.505187667870234
"ENSG00000074370",0.832632658978324,21.6434702881369,1.81224166408658,0.178239555002926,0.315287248649507
"ENSG00000074410",0.859062203558064,23.1366465533601,3.28607909023349,0.0698696854526898,0.156024411050686
"ENSG00000074416",1.61400883053991,84.3271282907009,54.6659599039041,1.42859429318791e-13,3.60416102797353e-12
"ENSG00000074527",0.774121547836128,25.0548092953548,10.7077141729091,0.00106689758716101,0.00481169121005197
"ENSG00000074582",1.16473520616703,20.8095405706765,2.19022994208353,0.13888857986599,0.262484473756564
"ENSG00000074590",1.65232854275072,96.9932430203528,66.8982872774419,2.8588317102217e-16,9.351337104539e-15
"ENSG00000074603",0.953198611359239,102.589533468953,0.671586345027762,0.41249908114092,0.569351966781856
"ENSG00000074621",0.776645755901345,16.0984411815754,7.97078484293838,0.00475383227920484,0.0175922703513149
"ENSG00000074657",1.31684543051205,46.2799625916274,17.4126944522087,3.00810251820356e-05,0.000212207688306983
"ENSG00000074660",0.420773900872596,0.817302651011973,9.06553307264924,0.00260472588310384,0.0104431232997139
"ENSG00000074695",1.01593756265957,234.193343357459,0.0726496267976273,0.787517283578091,0.864817162561247
"ENSG00000074696",0.893823326182805,310.915949642241,3.08791520405549,0.078875805279149,0.17171417278412
"ENSG00000074755",0.837520536097899,79.1419942312368,7.31596652063071,0.00683446318770433,0.023811845420628
"ENSG00000074800",1.48144342246835,2789.31915874284,49.1198582826476,2.40790114405219e-12,5.44706285830184e-11
"ENSG00000074842",1.25264767084036,94.3894582115173,7.60894364624618,0.00580794985901794,0.0208427032897771
"ENSG00000074855",0.857503107736007,31.1725388757783,0.999552291244574,0.317418864530953,0.475777206721893
"ENSG00000074935",2.04215552375768,17.1162556451229,46.2185370556508,1.05771502244871e-11,2.23297137305974e-10
"ENSG00000074964",0.815916035259622,73.4201772272641,6.13958800812861,0.0132188108554727,0.0412500421243122
"ENSG00000075089",0.841580362309995,44.0855609336561,5.07498471834788,0.024273486025638,0.0674784232667842
"ENSG00000075131",1.81325890227822,18.4921108881876,31.6158440298551,1.87890348995091e-08,2.52216205268977e-07
"ENSG00000075142",1.17709588575405,72.250919827078,6.62922897707004,0.0100318678556084,0.0327769110717454
"ENSG00000075151",0.924819803145638,150.869164620529,1.05329009590006,0.304750563250749,0.462785033564024
"ENSG00000075188",1.04162197463691,54.1104880976132,0.361381650153141,0.547739901938672,0.686617131943033
"ENSG00000075213",0.735634612938206,22.025560303148,13.8050399457229,0.000202791504357318,0.0011427803229704
"ENSG00000075218",0.77027480053627,71.5631866383919,12.4875290037203,0.000409677722733217,0.00212206200100872
"ENSG00000075223",1.04723578188074,28.2502599041817,0.349462090809681,0.554417785445671,0.692004657888292
"ENSG00000075234",0.6856929058322,33.4214556749224,19.8090336837791,8.55772642233288e-06,6.83321488571125e-05
"ENSG00000075239",1.0321056143291,69.3793338376015,0.104890530671479,0.746037914063237,0.835132836063708
"ENSG00000075240",0.7140880903484,31.4457260780421,13.6709831733526,0.000217793878907968,0.00121719917634779
"ENSG00000075275",1.27144305800961,124.868644142336,13.254084284793,0.000271986616114782,0.00148564205784923
"ENSG00000075292",0.845892403170051,178.137623972631,4.92980574777052,0.0263972847369973,0.0720243460254525
"ENSG00000075303",0.987224701466431,24.5536199459449,0.0143123316458578,0.904772960246665,0.941014140146904
"ENSG00000075336",1.38158289400167,16.8503736937132,10.1106842848884,0.00147412220397994,0.00638711475043562
"ENSG00000075391",1.44366984095183,40.1770566870588,28.3716069958775,1.00123034840779e-07,1.17934657512371e-06
"ENSG00000075399",1.11956700357784,30.1023776415571,0.798531659613657,0.371532742048698,0.530924072101446
"ENSG00000075413",1.04526504800846,48.1135667080496,0.467342181703343,0.494212436965735,0.642733640945567
"ENSG00000075415",1.01364476052452,579.680987516556,0.0656199037345786,0.797824342598605,0.871774118479155
"ENSG00000075420",1.81809735508346,365.943234469057,107.290259307628,3.84519640622315e-25,2.39970612562058e-23
"ENSG00000075426",0.872821014075226,167.635149340538,2.78562610612369,0.0951135144596511,0.198121826562198
"ENSG00000075539",0.878184709909163,61.9648520232194,4.03103268074187,0.0446705894706998,0.109945149181423
"ENSG00000075568",1.04100981431418,98.8477550472268,0.434564208951777,0.509757816923062,0.654757036850256
"ENSG00000075618",1.29303422172319,314.836535860093,4.58945074006605,0.0321693216313098,0.0846720824069381
"ENSG00000075624",1.03326865239798,4359.35535452196,0.277541161532042,0.598317373968227,0.726094491615685
"ENSG00000075643",1.38363017765478,22.7399484283434,15.1625385883747,9.86410766761962e-05,0.000607866556962146
"ENSG00000075651",1.49501213812593,138.687120142398,33.2113336214024,8.26673017404799e-09,1.16462676877751e-07
"ENSG00000075702",1.33398234340751,62.1411651811871,14.5583197698772,0.000135887295596278,0.00080750465782168
"ENSG00000075711",0.933691557098486,105.682196355169,0.965590537208097,0.325782353705393,0.484671527912742
"ENSG00000075785",1.01696167662032,321.05539850838,0.0575298639636017,0.810443567648577,0.879752938974031
"ENSG00000075790",1.12757406130914,69.5405796833894,2.47859687859891,0.115405165317198,0.228959857403572
"ENSG00000075826",0.387078296354722,2.79837195663597,18.1726698469238,2.01753391291158e-05,0.000148359121688987
"ENSG00000075856",1.13754614804527,137.373834260135,5.40869635830351,0.0200366739143543,0.0578651985239187
"ENSG00000075884",1.00060830629849,1.91575487021765,5.93386269098772e-06,0.998056393341322,0.999169433627209
"ENSG00000075914",1.36453305495643,7.75604708566191,6.21597934444259,0.0126602298474179,0.0397928894408901
"ENSG00000075945",0.725791395932702,30.8399898776574,14.7608467039621,0.000122043428141853,0.000733962780655292
"ENSG00000075975",1.27716552366064,32.6419605178123,9.03821935013109,0.00264393038635029,0.0105675520975782
"ENSG00000076003",2.57279716798752,89.348222514733,237.796418798509,1.18903226911898e-53,4.12652198958391e-51
"ENSG00000076043",1.29601639199281,28.7894261478065,4.05805610400788,0.0439610778488975,0.108616457147415
"ENSG00000076067",0.970461075120293,64.1122687697434,0.123327878402019,0.725452794395897,0.819928636209966
"ENSG00000076108",0.837578026938211,371.776759501248,11.0242914529894,0.00089925644497237,0.00414900128259139
"ENSG00000076201",0.942251960733775,85.7823258206451,0.312740401205639,0.57600341410226,0.708440883331407
"ENSG00000076242",1.03065431514627,56.59238847605,0.220333392296042,0.638786007521834,0.756949831432646
"ENSG00000076248",2.07483452469912,38.5478129869422,101.077746289235,8.84429746385759e-24,5.05403649049115e-22
"ENSG00000076258",0.56658819108709,2.06045570483148,5.28814455273726,0.0214710845324169,0.0610901943234873
"ENSG00000076321",0.774332146272613,16.8406963658627,8.11964362290636,0.00437881658224599,0.0163404618800887
"ENSG00000076351",1.05147870213302,10.8520911719336,0.150193225931122,0.698350773055921,0.800936672947082
"ENSG00000076356",0.97025792325976,44.2512484672052,0.17062207554834,0.679559540250298,0.786966118517253
"ENSG00000076513",0.599237467694425,67.3724216204486,58.6990100554761,1.83733924590233e-14,4.98921758205043e-13
"ENSG00000076555",0.343915679810406,1.81354141666601,23.9888140486831,9.68970193080471e-07,9.45192214167006e-06
"ENSG00000076604",1.1502243348653,86.1048966167321,1.2910109186165,0.255861734802224,0.410245911243634
"ENSG00000076641",1.49909850452718,18.664078602824,16.8822681545629,3.97713879497401e-05,0.0002715485024649
"ENSG00000076650",0.884764616942765,24.2453600994574,2.4240286339115,0.119487288187894,0.234994419298624
"ENSG00000076662",0.970720080327089,7.40253667768285,0.0611459834543671,0.80469374997821,0.8759840385923
"ENSG00000076685",1.20284833806815,100.388464944269,5.97319993357854,0.0145248999400004,0.0444879727973058
"ENSG00000076706",1.55482598657957,1.26598165112071,2.97420458087121,0.0846017051364576,0.180560621326932
"ENSG00000076716",1.56840768146853,13.6549464310955,20.5776369364671,5.72611163877009e-06,4.74806774522492e-05
"ENSG00000076770",0.639859337831397,105.340987614228,37.3084616627619,1.00846097883624e-09,1.63993043061268e-08
"ENSG00000076826",0.844802331701373,45.8936692950882,2.51395447628419,0.112842451698476,0.225111061097746
"ENSG00000076864",1.01919546775191,14.5457928946888,0.0322429904623789,0.85749539295962,0.911497231915616
"ENSG00000076924",0.953819922306237,64.443085920033,0.388466532346843,0.533106560673615,0.673798719645988
"ENSG00000076928",0.996950939369072,117.652324993242,0.00147956167494101,0.969316880292186,0.982505334782555
"ENSG00000076944",0.885292105180883,35.2085097745387,0.98043599148745,0.322091190592158,0.480906143854755
"ENSG00000076984",1.00678351256292,43.8361045031634,0.00501443868415841,0.943546822922008,0.966644664364408
"ENSG00000077044",1.21553677545935,17.5473065489004,3.51523640886051,0.0608069811694405,0.139907919396674
"ENSG00000077063",0.970713561683217,30.5720214115916,0.125025247102629,0.723646849066359,0.818893829757057
"ENSG00000077092",0.211561132992551,2.05118868871102,50.2241425791587,1.37150040361607e-12,3.17835166824968e-11
"ENSG00000077097",1.08212218427857,174.655618490227,1.62944916470664,0.201779253737776,0.345959392870805
"ENSG00000077147",1.26747105877425,212.597142687208,12.5765791326863,0.000390611054570475,0.00204188269488732
"ENSG00000077150",0.681063038316123,126.141339834756,20.1234826355402,7.25998136507416e-06,5.86944743429774e-05
"ENSG00000077152",1.33707783283496,29.5702637725126,5.81357784617023,0.0159029078018611,0.047829734752205
"ENSG00000077157",0.79376557680873,21.1862033530716,5.47170589452254,0.0193267519873505,0.0562142996786611
"ENSG00000077232",1.32564396392709,176.731540204084,19.3497180856773,1.08835311962896e-05,8.49488564958882e-05
"ENSG00000077235",0.961875370856173,166.826331197755,0.457803353661934,0.498652372018262,0.646080151128729
"ENSG00000077238",2.03866304691528,51.8675421963368,101.609638553924,6.761548707858e-24,3.89514480016646e-22
"ENSG00000077254",0.883191668071482,92.29409996933,2.53875904043796,0.111082060364203,0.222578320556779
"ENSG00000077312",0.970472999602508,66.1335938048788,0.172106279249977,0.678246634827962,0.785893433792107
"ENSG00000077348",2.67423548991666,19.7976194531112,44.2747353248068,2.85375598580923e-11,5.70310307894375e-10
"ENSG00000077380",0.867290952976726,200.002065569818,3.96321711839292,0.0465047445457453,0.113425866071788
"ENSG00000077420",0.771875930442251,51.8128893767204,14.7270523053267,0.000124250649317881,0.000745346749217593
"ENSG00000077454",0.726556722031331,9.80960290628521,6.98024645811167,0.00824142585517299,0.0278280134060884
"ENSG00000077458",1.13891640497659,10.73662041112,1.21482357545983,0.270378924848816,0.426503283762942
"ENSG00000077463",1.22453366957492,23.3615329201712,2.29872968862697,0.129479854864412,0.248939924127082
"ENSG00000077514",1.70490846416712,27.492730820291,32.846738856532,9.97182169116785e-09,1.39106912591791e-07
"ENSG00000077549",1.07343891026859,203.542684018981,1.39295431178059,0.237906820055426,0.389537141020223
"ENSG00000077616",0.676608412708806,18.1355890851432,14.4459456611718,0.00014424001900285,0.000851614618419733
"ENSG00000077684",0.333708051247256,68.6166275693397,241.886290097427,1.52551561053223e-54,5.56578503134951e-52
"ENSG00000077713",0.984963818091041,20.6597159387964,0.0274957931266502,0.868299743625577,0.918062959777094
"ENSG00000077721",0.916312502687053,73.9151656955249,1.9178914210385,0.166089295250026,0.299819109887955
"ENSG00000078043",1.10594707474627,31.0592280869954,1.55947268301205,0.21174244631429,0.358570824524405
"ENSG00000078061",0.792045346175646,34.609660341602,9.39838104636914,0.00217177128969062,0.00894909303741827
"ENSG00000078070",0.724285997547924,41.5832206149868,14.673092076129,0.000127858587991088,0.000764411701061007
"ENSG00000078081",3.17594647401418,1.11461063954971,13.7799865177955,0.000205513908642326,0.00115720514684276
"ENSG00000078114",0.987560939296239,25.1888846663641,0.0184733318785675,0.891887184076194,0.933342850792098
"ENSG00000078124",1.25978709657268,29.8074348489878,7.16991152678624,0.00741364311453736,0.0254865252178671
"ENSG00000078140",1.0964147130745,72.6717334989647,1.81667927052907,0.177709061244959,0.314740133489486
"ENSG00000078142",0.978735498981577,59.7085132454852,0.0746079517425224,0.784742093118459,0.863179904374038
"ENSG00000078177",1.08141284505669,15.7050286080429,0.670619830537555,0.412835589361289,0.569651009180777
"ENSG00000078246",0.869662916698508,74.7550666255013,3.65871229245997,0.0557767259588518,0.130943249244102
"ENSG00000078269",0.881746552872563,114.405451499227,5.17414913811791,0.0229253965579164,0.06446748371988
"ENSG00000078304",0.911337017781952,61.9192354233203,1.37729667142028,0.240562159728614,0.392631219405649
"ENSG00000078319",0.888973168026869,20.0406360710805,1.79824685094148,0.179924586633007,0.317636097171347
"ENSG00000078369",1.00007212233398,597.596284102524,1.77177254556682e-06,0.998937952558267,0.999499903449236
"ENSG00000078399",1.14174129154202,7.06094850195268,0.678647393968928,0.410052878558546,0.567130871793307
"ENSG00000078401",2.45263284960623,8.39996656991907,41.7752608812968,1.02390792307591e-10,1.90696149704805e-09
"ENSG00000078403",0.92620412681096,80.9797874139964,1.09523445859439,0.295314325285819,0.452414678562869
"ENSG00000078487",0.632887931940708,4.38792889082168,10.3478131469278,0.00129628163154977,0.00571577047887253
"ENSG00000078618",0.94933158677047,320.804058830729,0.797385273376416,0.37187628137159,0.53104532529487
"ENSG00000078668",0.95779478796544,166.476274008859,0.398212103280912,0.528014048554353,0.66991635282032
"ENSG00000078674",0.924531181922062,202.84988942204,1.49333831514373,0.221699222959447,0.370566931761881
"ENSG00000078699",0.803155533972201,111.096331858543,14.526852786379,0.000138175880485384,0.000818675463939282
"ENSG00000078747",0.926810203020953,167.506131965469,1.65709324065331,0.197996246093229,0.341406760259398
"ENSG00000078804",0.578797402265372,77.8191411505262,66.7281211634941,3.1165730243684e-16,1.0171036138472e-14
"ENSG00000078808",1.05851929770994,282.608703066064,0.367786063552899,0.54421353323292,0.683883631932458
"ENSG00000078902",0.845819109091296,109.681888817984,4.75022821278825,0.0292944091108876,0.078277961922783
"ENSG00000078967",1.0283296290217,17.6685578677593,0.0906382418613569,0.763367325973164,0.848427597908937
"ENSG00000079112",0.512226744158303,26.469819939877,48.2465594578159,3.75857101914703e-12,8.31737278871587e-11
"ENSG00000079134",0.924685504979381,36.4745472909645,0.812712398236886,0.367319542547552,0.52664175637683
"ENSG00000079150",0.566411960593362,34.646772362795,27.2661850625629,1.77284882228603e-07,2.00364304148593e-06
"ENSG00000079156",1.0750954668291,12.9644823213512,0.496624980802567,0.480986841986618,0.631721105952208
"ENSG00000079215",1.71732962990583,10.7695806860271,24.2022589902404,8.67304924915201e-07,8.56410949106065e-06
"ENSG00000079246",1.1620071182705,375.359691122327,4.33601866183648,0.0373140814246251,0.0953178601309617
